"","Date","n"
"2258",2020-05-28 06:05:00,12
"2259",2020-05-28 06:06:00,14
"2260",2020-05-28 06:07:00,8
"2261",2020-05-28 06:08:00,14
"2262",2020-05-28 06:09:00,11
"2263",2020-05-28 06:10:00,10
"2264",2020-05-28 06:11:00,15
"2265",2020-05-28 06:12:00,7
"2266",2020-05-28 06:13:00,13
"2267",2020-05-28 06:14:00,9
"2268",2020-05-28 06:15:00,9
"2269",2020-05-28 06:16:00,9
"2270",2020-05-28 06:17:00,12
"2271",2020-05-28 06:18:00,19
"2272",2020-05-28 06:19:00,8
"2273",2020-05-28 06:20:00,18
"2274",2020-05-28 06:21:00,19
"2275",2020-05-28 06:22:00,13
"2276",2020-05-28 06:23:00,11
"2277",2020-05-28 06:24:00,21
"2278",2020-05-28 06:25:00,17
"2279",2020-05-28 06:26:00,7
"2280",2020-05-28 06:27:00,14
"2281",2020-05-28 06:28:00,12
"2282",2020-05-28 06:29:00,13
"2283",2020-05-28 06:30:00,15
"2284",2020-05-28 06:31:00,16
"2285",2020-05-28 06:32:00,21
"2286",2020-05-28 06:33:00,11
"2287",2020-05-28 06:34:00,7
"2288",2020-05-28 06:35:00,18
"2289",2020-05-28 06:36:00,15
"2290",2020-05-28 06:37:00,22
"2291",2020-05-28 06:38:00,11
"2292",2020-05-28 06:39:00,11
"2293",2020-05-28 06:40:00,8
"2294",2020-05-28 06:41:00,10
"2295",2020-05-28 06:42:00,8
"2296",2020-05-28 06:43:00,14
"2297",2020-05-28 06:44:00,11
"2298",2020-05-28 06:45:00,13
"2299",2020-05-28 06:46:00,16
"2300",2020-05-28 06:47:00,23
"2301",2020-05-28 06:48:00,14
"2302",2020-05-28 06:49:00,11
"2303",2020-05-28 06:50:00,11
"2304",2020-05-28 06:51:00,22
"2305",2020-05-28 06:52:00,14
"2306",2020-05-28 06:53:00,18
"2307",2020-05-28 06:54:00,20
"2308",2020-05-28 06:55:00,16
"2309",2020-05-28 06:56:00,9
"2310",2020-05-28 06:57:00,11
"2311",2020-05-28 06:58:00,16
"2312",2020-05-28 06:59:00,6
"2313",2020-05-28 07:00:00,23
"2314",2020-05-28 07:01:00,19
"2315",2020-05-28 07:02:00,13
"2316",2020-05-28 07:03:00,23
"2317",2020-05-28 07:04:00,12
"2318",2020-05-28 07:05:00,15
"2319",2020-05-28 07:06:00,13
"2320",2020-05-28 07:07:00,24
"2321",2020-05-28 07:08:00,29
"2322",2020-05-28 07:09:00,15
"2323",2020-05-28 07:10:00,19
"2324",2020-05-28 07:11:00,20
"2325",2020-05-28 07:12:00,10
"2326",2020-05-28 07:13:00,15
"2327",2020-05-28 07:14:00,20
"2328",2020-05-28 07:15:00,25
"2329",2020-05-28 07:16:00,21
"2330",2020-05-28 07:17:00,18
"2331",2020-05-28 07:18:00,17
"2332",2020-05-28 07:19:00,20
"2333",2020-05-28 07:20:00,24
"2334",2020-05-28 07:21:00,22
"2335",2020-05-28 07:22:00,16
"2336",2020-05-28 07:23:00,16
"2337",2020-05-28 07:24:00,12
"2338",2020-05-28 07:25:00,21
"2339",2020-05-28 07:26:00,14
"2340",2020-05-28 07:27:00,21
"2341",2020-05-28 07:28:00,16
"2342",2020-05-28 07:29:00,20
"2343",2020-05-28 07:30:00,27
"2344",2020-05-28 07:31:00,14
"2345",2020-05-28 07:32:00,26
"2346",2020-05-28 07:33:00,15
"2347",2020-05-28 07:34:00,14
"2348",2020-05-28 07:35:00,9
"2349",2020-05-28 07:36:00,13
"2350",2020-05-28 07:37:00,19
"2351",2020-05-28 07:38:00,17
"2352",2020-05-28 07:39:00,17
"2353",2020-05-28 07:40:00,13
"2354",2020-05-28 07:41:00,22
"2355",2020-05-28 07:42:00,16
"2356",2020-05-28 07:43:00,16
"2357",2020-05-28 07:44:00,25
"2358",2020-05-28 07:45:00,23
"2359",2020-05-28 07:46:00,17
"2360",2020-05-28 07:47:00,22
"2361",2020-05-28 07:48:00,19
"2362",2020-05-28 07:49:00,18
"2363",2020-05-28 07:50:00,14
"2364",2020-05-28 07:51:00,19
"2365",2020-05-28 07:52:00,24
"2366",2020-05-28 07:53:00,16
"2367",2020-05-28 07:54:00,17
"2368",2020-05-28 07:55:00,27
"2369",2020-05-28 07:56:00,25
"2370",2020-05-28 07:57:00,17
"2371",2020-05-28 07:58:00,15
"2372",2020-05-28 07:59:00,25
"2373",2020-05-28 08:00:00,29
"2374",2020-05-28 08:01:00,19
"2375",2020-05-28 08:02:00,24
"2376",2020-05-28 08:03:00,23
"2377",2020-05-28 08:04:00,16
"2378",2020-05-28 08:05:00,22
"2379",2020-05-28 08:06:00,15
"2380",2020-05-28 08:07:00,19
"2381",2020-05-28 08:08:00,13
"2382",2020-05-28 08:09:00,24
"2383",2020-05-28 08:10:00,17
"2384",2020-05-28 08:11:00,24
"2385",2020-05-28 08:12:00,20
"2386",2020-05-28 08:13:00,23
"2387",2020-05-28 08:14:00,18
"2388",2020-05-28 08:15:00,19
"2389",2020-05-28 08:16:00,25
"2390",2020-05-28 08:17:00,28
"2391",2020-05-28 08:18:00,14
"2392",2020-05-28 08:19:00,21
"2393",2020-05-28 08:20:00,19
"2394",2020-05-28 08:21:00,15
"2395",2020-05-28 08:22:00,18
"2396",2020-05-28 08:23:00,24
"2397",2020-05-28 08:24:00,20
"2398",2020-05-28 08:25:00,24
"2399",2020-05-28 08:26:00,31
"2400",2020-05-28 08:27:00,21
"2401",2020-05-28 08:28:00,32
"2402",2020-05-28 08:29:00,22
"2403",2020-05-28 08:30:00,29
"2404",2020-05-28 08:31:00,14
"2405",2020-05-28 08:32:00,21
"2406",2020-05-28 08:33:00,17
"2407",2020-05-28 08:34:00,23
"2408",2020-05-28 08:35:00,18
"2409",2020-05-28 08:36:00,13
"2410",2020-05-28 08:37:00,17
"2411",2020-05-28 08:38:00,24
"2412",2020-05-28 08:39:00,19
"2413",2020-05-28 08:40:00,27
"2414",2020-05-28 08:41:00,22
"2415",2020-05-28 08:42:00,26
"2416",2020-05-28 08:43:00,27
"2417",2020-05-28 08:44:00,29
"2418",2020-05-28 08:45:00,37
"2419",2020-05-28 08:46:00,20
"2420",2020-05-28 08:47:00,19
"2421",2020-05-28 08:48:00,18
"2422",2020-05-28 08:49:00,25
"2423",2020-05-28 08:50:00,20
"2424",2020-05-28 08:51:00,15
"2425",2020-05-28 08:52:00,24
"2426",2020-05-28 08:53:00,19
"2427",2020-05-28 08:54:00,18
"2428",2020-05-28 08:55:00,16
"2429",2020-05-28 08:56:00,24
"2430",2020-05-28 08:57:00,28
"2431",2020-05-28 08:58:00,21
"2432",2020-05-28 08:59:00,20
"2433",2020-05-28 09:00:00,30
"2434",2020-05-28 09:01:00,22
"2435",2020-05-28 09:02:00,28
"2436",2020-05-28 09:03:00,24
"2437",2020-05-28 09:04:00,24
"2438",2020-05-28 09:05:00,19
"2439",2020-05-28 09:06:00,28
"2440",2020-05-28 09:07:00,14
"2441",2020-05-28 09:08:00,25
"2442",2020-05-28 09:09:00,24
"2443",2020-05-28 09:10:00,26
"2444",2020-05-28 09:11:00,20
"2445",2020-05-28 09:12:00,16
"2446",2020-05-28 09:13:00,23
"2447",2020-05-28 09:14:00,25
"2448",2020-05-28 09:15:00,19
"2449",2020-05-28 09:16:00,28
"2450",2020-05-28 09:17:00,21
"2451",2020-05-28 09:18:00,15
"2452",2020-05-28 09:19:00,17
"2453",2020-05-28 09:20:00,25
"2454",2020-05-28 09:21:00,31
"2455",2020-05-28 09:22:00,23
"2456",2020-05-28 09:23:00,22
"2457",2020-05-28 09:24:00,36
"2458",2020-05-28 09:25:00,27
"2459",2020-05-28 09:26:00,25
"2460",2020-05-28 09:27:00,24
"2461",2020-05-28 09:28:00,30
"2462",2020-05-28 09:29:00,25
"2463",2020-05-28 09:30:00,31
"2464",2020-05-28 09:31:00,22
"2465",2020-05-28 09:32:00,24
"2466",2020-05-28 09:33:00,18
"2467",2020-05-28 09:34:00,26
"2468",2020-05-28 09:35:00,21
"2469",2020-05-28 09:36:00,23
"2470",2020-05-28 09:37:00,15
"2471",2020-05-28 09:38:00,23
"2472",2020-05-28 09:39:00,33
"2473",2020-05-28 09:40:00,16
"2474",2020-05-28 09:41:00,19
"2475",2020-05-28 09:42:00,24
"2476",2020-05-28 09:43:00,21
"2477",2020-05-28 09:44:00,12
"2478",2020-05-28 09:45:00,28
"2479",2020-05-28 09:46:00,22
"2480",2020-05-28 09:47:00,22
"2481",2020-05-28 09:48:00,23
"2482",2020-05-28 09:49:00,20
"2483",2020-05-28 09:50:00,28
"2484",2020-05-28 09:51:00,28
"2485",2020-05-28 09:52:00,19
"2486",2020-05-28 09:53:00,21
"2487",2020-05-28 09:54:00,30
"2488",2020-05-28 09:55:00,24
"2489",2020-05-28 09:56:00,27
"2490",2020-05-28 09:57:00,22
"2491",2020-05-28 09:58:00,19
"2492",2020-05-28 09:59:00,37
"2493",2020-05-28 10:00:00,19
"2494",2020-05-28 10:01:00,28
"2495",2020-05-28 10:02:00,13
"2496",2020-05-28 10:03:00,24
"2497",2020-05-28 10:04:00,20
"2498",2020-05-28 10:05:00,18
"2499",2020-05-28 10:06:00,28
"2500",2020-05-28 10:07:00,15
"2501",2020-05-28 10:08:00,16
"2502",2020-05-28 10:09:00,23
"2503",2020-05-28 10:10:00,21
"2504",2020-05-28 10:11:00,17
"2505",2020-05-28 10:12:00,16
"2506",2020-05-28 10:13:00,16
"2507",2020-05-28 10:14:00,10
"2508",2020-05-28 10:15:00,24
"2509",2020-05-28 10:16:00,18
"2510",2020-05-28 10:17:00,18
"2511",2020-05-28 10:18:00,19
"2512",2020-05-28 10:19:00,14
"2513",2020-05-28 10:20:00,20
"2514",2020-05-28 10:21:00,12
"2515",2020-05-28 10:22:00,19
"2516",2020-05-28 10:23:00,16
"2517",2020-05-28 10:24:00,24
"2518",2020-05-28 10:25:00,15
"2519",2020-05-28 10:26:00,24
"2520",2020-05-28 10:27:00,17
"2521",2020-05-28 10:28:00,13
"2522",2020-05-28 10:29:00,19
"2523",2020-05-28 10:30:00,21
"2524",2020-05-28 10:31:00,22
"2525",2020-05-28 10:32:00,16
"2526",2020-05-28 10:33:00,18
"2527",2020-05-28 10:34:00,17
"2528",2020-05-28 10:35:00,20
"2529",2020-05-28 10:36:00,13
"2530",2020-05-28 10:37:00,25
"2531",2020-05-28 10:38:00,17
"2532",2020-05-28 10:39:00,20
"2533",2020-05-28 10:40:00,17
"2534",2020-05-28 10:41:00,25
"2535",2020-05-28 10:42:00,16
"2536",2020-05-28 10:43:00,11
"2537",2020-05-28 10:44:00,20
"2538",2020-05-28 10:45:00,15
"2539",2020-05-28 10:46:00,10
"2540",2020-05-28 10:47:00,9
"2541",2020-05-28 10:48:00,15
"2542",2020-05-28 10:49:00,19
"2543",2020-05-28 10:50:00,28
"2544",2020-05-28 10:51:00,19
"2545",2020-05-28 10:52:00,13
"2546",2020-05-28 10:53:00,15
"2547",2020-05-28 10:54:00,21
"2548",2020-05-28 10:55:00,15
"2549",2020-05-28 10:56:00,20
"2550",2020-05-28 10:57:00,19
"2551",2020-05-28 10:58:00,17
"2552",2020-05-28 10:59:00,21
"2553",2020-05-28 11:00:00,23
"2554",2020-05-28 11:01:00,20
"2555",2020-05-28 11:02:00,17
"2556",2020-05-28 11:03:00,24
"2557",2020-05-28 11:04:00,21
"2558",2020-05-28 11:05:00,24
"2559",2020-05-28 11:06:00,13
"2560",2020-05-28 11:07:00,14
"2561",2020-05-28 11:08:00,19
"2562",2020-05-28 11:09:00,15
"2563",2020-05-28 11:10:00,21
"2564",2020-05-28 11:11:00,16
"2565",2020-05-28 11:12:00,23
"2566",2020-05-28 11:13:00,21
"2567",2020-05-28 11:14:00,15
"2568",2020-05-28 11:15:00,19
"2569",2020-05-28 11:16:00,17
"2570",2020-05-28 11:17:00,9
"2571",2020-05-28 11:18:00,16
"2572",2020-05-28 11:19:00,14
"2573",2020-05-28 11:20:00,17
"2574",2020-05-28 11:21:00,17
"2575",2020-05-28 11:22:00,19
"2576",2020-05-28 11:23:00,17
"2577",2020-05-28 11:24:00,11
"2578",2020-05-28 11:25:00,13
"2579",2020-05-28 11:26:00,20
"2580",2020-05-28 11:27:00,15
"2581",2020-05-28 11:28:00,15
"2582",2020-05-28 11:29:00,14
"2583",2020-05-28 11:30:00,1
"2584",2020-05-28 11:35:00,4
"2585",2020-05-28 11:36:00,16
"2586",2020-05-28 11:37:00,21
"2587",2020-05-28 11:38:00,15
"2588",2020-05-28 11:39:00,17
"2589",2020-05-28 11:40:00,17
"2590",2020-05-28 11:41:00,19
"2591",2020-05-28 11:42:00,11
"2592",2020-05-28 11:43:00,10
"2593",2020-05-28 11:44:00,13
"2594",2020-05-28 11:45:00,16
"2595",2020-05-28 11:46:00,17
"2596",2020-05-28 11:47:00,16
"2597",2020-05-28 11:48:00,17
"2598",2020-05-28 11:49:00,17
"2599",2020-05-28 11:50:00,10
"2600",2020-05-28 11:51:00,10
"2601",2020-05-28 11:52:00,7
"2602",2020-05-28 11:53:00,11
"2603",2020-05-28 11:54:00,17
"2604",2020-05-28 11:55:00,15
"2605",2020-05-28 11:56:00,17
"2606",2020-05-28 11:57:00,14
"2607",2020-05-28 11:58:00,9
"2608",2020-05-28 11:59:00,10
"2609",2020-05-28 12:00:00,17
"2610",2020-05-28 12:01:00,12
"2611",2020-05-28 12:02:00,14
"2612",2020-05-28 12:03:00,17
"2613",2020-05-28 12:04:00,14
"2614",2020-05-28 12:05:00,15
"2615",2020-05-28 12:06:00,15
"2616",2020-05-28 12:07:00,15
"2617",2020-05-28 12:08:00,29
"2618",2020-05-28 12:09:00,13
"2619",2020-05-28 12:10:00,19
"2620",2020-05-28 12:11:00,12
"2621",2020-05-28 12:12:00,16
"2622",2020-05-28 12:13:00,24
"2623",2020-05-28 12:14:00,14
"2624",2020-05-28 12:15:00,18
"2625",2020-05-28 12:16:00,16
"2626",2020-05-28 12:17:00,15
"2627",2020-05-28 12:18:00,23
"2628",2020-05-28 12:19:00,16
"2629",2020-05-28 12:20:00,27
"2630",2020-05-28 12:21:00,18
"2631",2020-05-28 12:22:00,12
"2632",2020-05-28 12:23:00,18
"2633",2020-05-28 12:24:00,13
"2634",2020-05-28 12:25:00,16
"2635",2020-05-28 12:26:00,18
"2636",2020-05-28 12:27:00,12
"2637",2020-05-28 12:28:00,17
"2638",2020-05-28 12:29:00,11
"2639",2020-05-28 12:30:00,15
"2640",2020-05-28 12:31:00,10
"2641",2020-05-28 12:32:00,10
"2642",2020-05-28 12:33:00,19
"2643",2020-05-28 12:34:00,22
"2644",2020-05-28 12:35:00,17
"2645",2020-05-28 12:36:00,14
"2646",2020-05-28 12:37:00,9
"2647",2020-05-28 12:38:00,12
"2648",2020-05-28 12:39:00,12
"2649",2020-05-28 12:40:00,19
"2650",2020-05-28 12:41:00,9
"2651",2020-05-28 12:42:00,12
"2652",2020-05-28 12:43:00,12
"2653",2020-05-28 12:44:00,8
"2654",2020-05-28 12:45:00,25
"2655",2020-05-28 12:46:00,5
"2656",2020-05-28 12:47:00,8
"2657",2020-05-28 12:48:00,10
"2658",2020-05-28 12:49:00,15
"2659",2020-05-28 12:50:00,15
"2660",2020-05-28 12:51:00,9
"2661",2020-05-28 12:52:00,11
"2662",2020-05-28 12:53:00,15
"2663",2020-05-28 12:54:00,8
"2664",2020-05-28 12:55:00,8
"2665",2020-05-28 12:56:00,9
"2666",2020-05-28 12:57:00,12
"2667",2020-05-28 12:58:00,16
"2668",2020-05-28 12:59:00,10
"2669",2020-05-28 13:00:00,17
"2670",2020-05-28 13:01:00,9
"2671",2020-05-28 13:02:00,17
"2672",2020-05-28 13:03:00,14
"2673",2020-05-28 13:04:00,12
"2674",2020-05-28 13:05:00,14
"2675",2020-05-28 13:06:00,13
"2676",2020-05-28 13:07:00,12
"2677",2020-05-28 13:08:00,10
"2678",2020-05-28 13:09:00,12
"2679",2020-05-28 13:10:00,16
"2680",2020-05-28 13:11:00,11
"2681",2020-05-28 13:12:00,11
"2682",2020-05-28 13:13:00,13
"2683",2020-05-28 13:14:00,13
"2684",2020-05-28 13:15:00,8
"2685",2020-05-28 13:16:00,14
"2686",2020-05-28 13:17:00,7
"2687",2020-05-28 13:18:00,14
"2688",2020-05-28 13:19:00,24
"2689",2020-05-28 13:20:00,18
"2690",2020-05-28 13:21:00,9
"2691",2020-05-28 13:22:00,13
"2692",2020-05-28 13:23:00,16
"2693",2020-05-28 13:24:00,9
"2694",2020-05-28 13:25:00,9
"2695",2020-05-28 13:26:00,15
"2696",2020-05-28 13:27:00,10
"2697",2020-05-28 13:28:00,14
"2698",2020-05-28 13:29:00,16
"2699",2020-05-28 13:30:00,11
"2700",2020-05-28 13:31:00,14
"2701",2020-05-28 13:32:00,7
"2702",2020-05-28 13:33:00,16
"2703",2020-05-28 13:34:00,6
"2704",2020-05-28 13:35:00,17
"2705",2020-05-28 13:36:00,12
"2706",2020-05-28 13:37:00,10
"2707",2020-05-28 13:38:00,15
"2708",2020-05-28 13:39:00,13
"2709",2020-05-28 13:40:00,12
"2710",2020-05-28 13:41:00,11
"2711",2020-05-28 13:42:00,9
"2712",2020-05-28 13:43:00,9
"2713",2020-05-28 13:44:00,15
"2714",2020-05-28 13:45:00,11
"2715",2020-05-28 13:46:00,8
"2716",2020-05-28 13:47:00,12
"2717",2020-05-28 13:48:00,12
"2718",2020-05-28 13:49:00,9
"2719",2020-05-28 13:50:00,7
"2720",2020-05-28 13:51:00,10
"2721",2020-05-28 13:52:00,10
"2722",2020-05-28 13:53:00,9
"2723",2020-05-28 13:54:00,9
"2724",2020-05-28 13:55:00,14
"2725",2020-05-28 13:56:00,8
"2726",2020-05-28 13:57:00,10
"2727",2020-05-28 13:58:00,11
"2728",2020-05-28 13:59:00,9
"2729",2020-05-28 14:00:00,16
"2730",2020-05-28 14:01:00,13
"2731",2020-05-28 14:02:00,9
"2732",2020-05-28 14:03:00,12
"2733",2020-05-28 14:04:00,7
"2734",2020-05-28 14:05:00,16
"2735",2020-05-28 14:06:00,10
"2736",2020-05-28 14:07:00,14
"2737",2020-05-28 14:08:00,12
"2738",2020-05-28 14:09:00,10
"2739",2020-05-28 14:10:00,9
"2740",2020-05-28 14:11:00,11
"2741",2020-05-28 14:12:00,11
"2742",2020-05-28 14:13:00,19
"2743",2020-05-28 14:14:00,12
"2744",2020-05-28 14:15:00,13
"2745",2020-05-28 14:16:00,9
"2746",2020-05-28 14:17:00,16
"2747",2020-05-28 14:18:00,6
"2748",2020-05-28 14:19:00,8
"2749",2020-05-28 14:20:00,10
"2750",2020-05-28 14:21:00,10
"2751",2020-05-28 14:22:00,10
"2752",2020-05-28 14:23:00,11
"2753",2020-05-28 14:24:00,13
"2754",2020-05-28 14:25:00,10
"2755",2020-05-28 14:26:00,12
"2756",2020-05-28 14:27:00,8
"2757",2020-05-28 14:28:00,8
"2758",2020-05-28 14:29:00,14
"2759",2020-05-28 14:30:00,7
"2760",2020-05-28 14:31:00,6
"2761",2020-05-28 14:32:00,7
"2762",2020-05-28 14:33:00,8
"2763",2020-05-28 14:34:00,3
"2764",2020-05-28 14:35:00,7
"2765",2020-05-28 14:36:00,14
"2766",2020-05-28 14:37:00,6
"2767",2020-05-28 14:38:00,4
"2768",2020-05-28 14:39:00,9
"2769",2020-05-28 14:40:00,11
"2770",2020-05-28 14:41:00,9
"2771",2020-05-28 14:42:00,8
"2772",2020-05-28 14:43:00,8
"2773",2020-05-28 14:44:00,11
"2774",2020-05-28 14:45:00,10
"2775",2020-05-28 14:46:00,12
"2776",2020-05-28 14:47:00,7
"2777",2020-05-28 14:48:00,11
"2778",2020-05-28 14:49:00,8
"2779",2020-05-28 14:50:00,7
"2780",2020-05-28 14:51:00,7
"2781",2020-05-28 14:52:00,8
"2782",2020-05-28 14:53:00,4
"2783",2020-05-28 14:54:00,11
"2784",2020-05-28 14:55:00,14
"2785",2020-05-28 14:56:00,10
"2786",2020-05-28 14:57:00,10
"2787",2020-05-28 14:58:00,9
"2788",2020-05-28 14:59:00,3
"2789",2020-05-28 15:00:00,15
"2790",2020-05-28 15:01:00,12
"2791",2020-05-28 15:02:00,8
"2792",2020-05-28 15:03:00,7
"2793",2020-05-28 15:04:00,18
"2794",2020-05-28 15:05:00,10
"2795",2020-05-28 15:06:00,7
"2796",2020-05-28 15:07:00,10
"2797",2020-05-28 15:08:00,14
"2798",2020-05-28 15:09:00,7
"2799",2020-05-28 15:10:00,21
"2800",2020-05-28 15:11:00,20
"2801",2020-05-28 15:12:00,16
"2802",2020-05-28 15:13:00,16
"2803",2020-05-28 15:14:00,20
"2804",2020-05-28 15:15:00,22
"2805",2020-05-28 15:16:00,12
"2806",2020-05-28 15:17:00,22
"2807",2020-05-28 15:18:00,16
"2808",2020-05-28 15:19:00,20
"2809",2020-05-28 15:20:00,32
"2810",2020-05-28 15:21:00,26
"2811",2020-05-28 15:22:00,24
"2812",2020-05-28 15:23:00,22
"2813",2020-05-28 15:24:00,26
"2814",2020-05-28 15:25:00,26
"2815",2020-05-28 15:26:00,18
"2816",2020-05-28 15:27:00,22
"2817",2020-05-28 15:28:00,26
"2818",2020-05-28 15:29:00,20
"2819",2020-05-28 15:30:00,28
"2820",2020-05-28 15:31:00,26
"2821",2020-05-28 15:32:00,4
"2822",2020-05-28 15:33:00,24
"2823",2020-05-28 15:34:00,14
"2824",2020-05-28 15:35:00,12
"2825",2020-05-28 15:36:00,26
"2826",2020-05-28 15:37:00,32
"2827",2020-05-28 15:38:00,26
"2828",2020-05-28 15:39:00,24
"2829",2020-05-28 15:40:00,40
"2830",2020-05-28 15:41:00,28
"2831",2020-05-28 15:42:00,6
"2832",2020-05-28 15:43:00,20
"2833",2020-05-28 15:44:00,18
"2834",2020-05-28 15:45:00,30
"2835",2020-05-28 15:46:00,20
"2836",2020-05-28 15:47:00,18
"2837",2020-05-28 15:48:00,12
"2838",2020-05-28 15:49:00,22
"2839",2020-05-28 15:50:00,26
"2840",2020-05-28 15:51:00,28
"2841",2020-05-28 15:52:00,10
"2842",2020-05-28 15:53:00,16
"2843",2020-05-28 15:54:00,24
"2844",2020-05-28 15:55:00,22
"2845",2020-05-28 15:56:00,34
"2846",2020-05-28 15:57:00,24
"2847",2020-05-28 15:58:00,26
"2848",2020-05-28 15:59:00,24
"2849",2020-05-28 16:00:00,24
"2850",2020-05-28 16:01:00,10
"2851",2020-05-28 16:02:00,20
"2852",2020-05-28 16:03:00,16
"2853",2020-05-28 16:04:00,12
"2854",2020-05-28 16:05:00,22
"2855",2020-05-28 16:06:00,18
"2856",2020-05-28 16:07:00,16
"2857",2020-05-28 16:08:00,30
"2858",2020-05-28 16:09:00,22
"2859",2020-05-28 16:10:00,20
"2860",2020-05-28 16:11:00,14
"2861",2020-05-28 16:12:00,20
"2862",2020-05-28 16:13:00,14
"2863",2020-05-28 16:14:00,22
"2864",2020-05-28 16:15:00,26
"2865",2020-05-28 16:16:00,24
"2866",2020-05-28 16:17:00,12
"2867",2020-05-28 16:18:00,14
"2868",2020-05-28 16:19:00,20
"2869",2020-05-28 16:20:00,20
"2870",2020-05-28 16:21:00,20
"2871",2020-05-28 16:22:00,20
"2872",2020-05-28 16:23:00,22
"2873",2020-05-28 16:24:00,26
"2874",2020-05-28 16:25:00,18
"2875",2020-05-28 16:26:00,24
"2876",2020-05-28 16:27:00,16
"2877",2020-05-28 16:28:00,12
"2878",2020-05-28 16:29:00,14
"2879",2020-05-28 16:30:00,20
"2880",2020-05-28 16:31:00,28
"2881",2020-05-28 16:32:00,22
"2882",2020-05-28 16:33:00,30
"2883",2020-05-28 16:34:00,20
"2884",2020-05-28 16:35:00,26
"2885",2020-05-28 16:36:00,18
"2886",2020-05-28 16:37:00,14
"2887",2020-05-28 16:38:00,14
"2888",2020-05-28 16:39:00,18
"2889",2020-05-28 16:40:00,10
"2890",2020-05-28 16:41:00,18
"2891",2020-05-28 16:42:00,18
"2892",2020-05-28 16:43:00,32
"2893",2020-05-28 16:44:00,16
"2894",2020-05-28 16:45:00,20
"2895",2020-05-28 16:46:00,22
"2896",2020-05-28 16:47:00,10
"2897",2020-05-28 16:48:00,20
"2898",2020-05-28 16:49:00,12
"2899",2020-05-28 16:50:00,18
"2900",2020-05-28 16:51:00,26
"2901",2020-05-28 16:52:00,24
"2902",2020-05-28 16:53:00,14
"2903",2020-05-28 16:54:00,30
"2904",2020-05-28 16:55:00,22
"2905",2020-05-28 16:56:00,22
"2906",2020-05-28 16:57:00,16
"2907",2020-05-28 16:58:00,8
"2908",2020-05-28 16:59:00,22
"2909",2020-05-28 17:00:00,22
"2910",2020-05-28 17:01:00,24
"2911",2020-05-28 17:02:00,8
"2912",2020-05-28 17:03:00,26
"2913",2020-05-28 17:04:00,18
"2914",2020-05-28 17:05:00,20
"2915",2020-05-28 17:06:00,24
"2916",2020-05-28 17:07:00,18
"2917",2020-05-28 17:08:00,20
"2918",2020-05-28 17:09:00,20
"2919",2020-05-28 17:10:00,20
"2920",2020-05-28 17:11:00,30
"2921",2020-05-28 17:12:00,16
"2922",2020-05-28 17:13:00,18
"2923",2020-05-28 17:14:00,20
"2924",2020-05-28 17:15:00,14
"2925",2020-05-28 17:16:00,18
"2926",2020-05-28 17:17:00,24
"2927",2020-05-28 17:18:00,18
"2928",2020-05-28 17:19:00,22
"2929",2020-05-28 17:20:00,8
"2930",2020-05-28 17:21:00,16
"2931",2020-05-28 17:22:00,10
"2932",2020-05-28 17:23:00,16
"2933",2020-05-28 17:24:00,16
"2934",2020-05-28 17:25:00,24
"2935",2020-05-28 17:26:00,10
"2936",2020-05-28 17:27:00,14
"2937",2020-05-28 17:28:00,24
"2938",2020-05-28 17:29:00,14
"2939",2020-05-28 17:30:00,20
"2940",2020-05-28 17:31:00,10
"2941",2020-05-28 17:32:00,12
"2942",2020-05-28 17:33:00,14
"2943",2020-05-28 17:34:00,22
"2944",2020-05-28 17:35:00,24
"2945",2020-05-28 17:36:00,18
"2946",2020-05-28 17:37:00,18
"2947",2020-05-28 17:38:00,20
"2948",2020-05-28 17:39:00,14
"2949",2020-05-28 17:40:00,10
"2950",2020-05-28 17:41:00,22
"2951",2020-05-28 17:42:00,16
"2952",2020-05-28 17:43:00,18
"2953",2020-05-28 17:44:00,20
"2954",2020-05-28 17:45:00,12
"2955",2020-05-28 17:46:00,16
"2956",2020-05-28 17:47:00,6
"2957",2020-05-28 17:48:00,22
"2958",2020-05-28 17:49:00,18
"2959",2020-05-28 17:50:00,12
"2960",2020-05-28 17:51:00,8
"2961",2020-05-28 17:52:00,10
"2962",2020-05-28 17:53:00,16
"2963",2020-05-28 17:54:00,16
"2964",2020-05-28 17:55:00,18
"2965",2020-05-28 17:56:00,20
"2966",2020-05-28 17:57:00,20
"2967",2020-05-28 17:58:00,24
"2968",2020-05-28 17:59:00,16
"2969",2020-05-28 18:00:00,18
"2970",2020-05-28 18:01:00,16
"2971",2020-05-28 18:02:00,10
"2972",2020-05-28 18:03:00,10
"2973",2020-05-28 18:04:00,24
"2974",2020-05-28 18:05:00,12
"2975",2020-05-28 18:06:00,8
"2976",2020-05-28 18:07:00,20
"2977",2020-05-28 18:08:00,10
"2978",2020-05-28 18:09:00,10
"2979",2020-05-28 18:10:00,10
"2980",2020-05-28 18:11:00,12
"2981",2020-05-28 18:12:00,16
"2982",2020-05-28 18:13:00,18
"2983",2020-05-28 18:14:00,16
"2984",2020-05-28 18:15:00,10
"2985",2020-05-28 18:16:00,24
"2986",2020-05-28 18:17:00,20
"2987",2020-05-28 18:18:00,20
"2988",2020-05-28 18:19:00,8
"2989",2020-05-28 18:20:00,14
"2990",2020-05-28 18:21:00,12
"2991",2020-05-28 18:22:00,14
"2992",2020-05-28 18:23:00,12
"2993",2020-05-28 18:24:00,16
